frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
17,0.827609,-1,0,1,1,0.829554,0.142210,4.724800,-0.088829,0.135287,4.348005,-0.160914,-0.504147,4.021768,0.096638,0.098848,4.004152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-65.836151,69.050018,0.000000,0.000000,0.0,17,1,0,1,-65.057777,66.917610,-0.933293,0.001441,-0.359113,0.001634,0.999999,-0.000233,0.359113,-0.000805,-0.933294,1
18,0.862093,-1,0,1,1,0.826720,0.144219,4.718568,-0.091599,0.134988,4.339552,-0.148224,-0.497555,4.000870,0.114941,0.102745,3.981788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-65.550545,68.357651,0.000000,0.000000,0.0,18,1,0,1,-64.692635,66.277916,-0.931916,-0.000259,-0.362675,0.000036,1.000000,-0.000806,0.362675,-0.000764,-0.931915,1
19,0.931060,-1,0,1,1,0.813934,0.150676,4.708292,-0.100733,0.137575,4.321575,-0.125140,-0.481289,3.959026,0.154808,0.109929,3.936519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-64.851341,66.628548,0.000000,0.000000,0.0,19,1,0,1,-63.951050,64.402168,-0.928822,-0.004031,-0.370504,-0.003466,0.999992,-0.002190,0.370510,-0.000749,-0.928828,1
20,0.965544,-1,0,1,1,0.806413,0.153515,4.706173,-0.104914,0.139027,4.314116,-0.116814,-0.473537,3.940549,0.172675,0.112799,3.916294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-64.534843,65.814339,0.000000,0.000000,0.0,20,1,0,1,-63.584152,63.368614,-0.927239,-0.005706,-0.374427,-0.005038,0.999984,-0.002761,0.374436,-0.000674,-0.927252,1
21,1.000028,-1,0,1,1,0.797362,0.156066,4.704498,-0.109044,0.140384,4.305453,-0.109352,-0.464371,3.920405,0.191904,0.115167,3.894221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-64.197998,64.883827,0.000000,0.000000,0.0,21,1,0,1,-63.186188,62.088760,-0.925384,-0.007310,-0.378960,-0.006524,0.999973,-0.003359,0.378974,-0.000636,-0.925407,1
22,1.068995,-1,0,1,1,0.776779,0.160149,4.700422,-0.116268,0.142502,4.283230,-0.094135,-0.442943,3.874040,0.237515,0.119521,3.842985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-63.278305,62.248913,0.000000,0.000000,0.0,22,1,0,1,-62.094116,58.856209,-0.919925,-0.010402,-0.391957,-0.009331,0.999946,-0.004635,0.391984,-0.000606,-0.919972,1
23,1.103479,-1,0,1,1,0.767254,0.161752,4.698827,-0.118854,0.143125,4.271942,-0.087234,-0.434125,3.851827,0.256147,0.121281,3.818442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-62.835739,61.081852,0.000000,0.000000,0.0,23,1,0,1,-61.506348,57.576244,-0.917022,-0.011755,-0.398664,-0.010581,0.999931,-0.005145,0.398697,-0.000500,-0.917083,1
24,1.172446,-1,0,1,1,0.743191,0.167670,4.696598,-0.123659,0.143662,4.245344,-0.070250,-0.417282,3.804707,0.292824,0.124701,3.766424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.599167,58.546612,0.000000,0.000000,0.0,24,1,0,1,-60.006973,55.282246,-0.908664,-0.015497,-0.417240,-0.013892,0.999880,-0.006885,0.417297,-0.000460,-0.908770,1
25,1.206930,-1,0,1,1,0.731931,0.171231,4.695790,-0.125563,0.143671,4.232241,-0.062641,-0.410617,3.782602,0.307317,0.126202,3.742070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.012764,57.514984,0.000000,0.000000,0.0,25,1,0,1,-59.251328,54.416203,-0.904285,-0.017524,-0.426570,-0.015720,0.999846,-0.007749,0.426640,-0.000302,-0.904422,1
26,1.275897,-1,0,1,1,0.711336,0.178027,4.696926,-0.130242,0.141231,4.210414,-0.045232,-0.400701,3.744884,0.334236,0.129439,3.700027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.528717,55.582680,0.000000,0.000000,0.0,26,1,0,1,-57.617867,53.094658,-0.893543,-0.023463,-0.448364,-0.020874,0.999725,-0.010716,0.448492,-0.000216,-0.893787,1
27,1.310381,-1,0,1,1,0.703244,0.179779,4.697047,-0.132137,0.139217,4.200325,-0.038124,-0.396935,3.727565,0.344631,0.130661,3.680777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.860764,54.832611,0.000000,0.000000,0.0,27,1,0,1,-56.854355,52.579567,-0.888359,-0.026360,-0.458392,-0.023452,0.999653,-0.012037,0.458550,0.000057,-0.888669,1
28,1.379349,-1,0,1,1,0.685448,0.181164,4.697310,-0.135812,0.131764,4.179620,-0.024002,-0.388486,3.691580,0.365572,0.133339,3.640856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.293671,53.355072,0.000000,0.000000,0.0,28,1,0,1,-55.275940,51.452633,-0.876396,-0.033522,-0.480423,-0.029500,0.999438,-0.015921,0.480687,0.000219,-0.876892,1
29,1.413832,-1,0,1,1,0.677829,0.181566,4.698371,-0.137281,0.128315,4.171031,-0.018435,-0.384696,3.675910,0.374270,0.134569,3.623369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.612045,52.752441,0.000000,0.000000,0.0,29,1,0,1,-54.564514,50.942196,-0.870703,-0.036901,-0.490422,-0.032261,0.999319,-0.017914,0.490749,0.000224,-0.871301,1
30,1.482800,-1,0,1,1,0.664150,0.181353,4.698196,-0.139707,0.120826,4.152825,-0.008613,-0.376765,3.643716,0.390110,0.136653,3.587668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-55.087173,51.496979,0.000000,0.000000,0.0,30,1,0,1,-53.123779,49.880482,-0.858311,-0.044311,-0.511213,-0.038189,0.999018,-0.022474,0.511707,0.000233,-0.859160,1
31,1.517283,-1,0,1,1,0.659662,0.181137,4.698033,-0.140689,0.117837,4.145273,-0.004884,-0.373939,3.630117,0.396303,0.137499,3.572509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-54.439224,50.988514,0.000000,0.000000,0.0,31,1,0,1,-52.492851,49.461140,-0.852697,-0.047594,-0.520233,-0.040753,0.998867,-0.024585,0.520814,0.000237,-0.853670,1
32,1.551767,-1,0,1,1,0.656335,0.180772,4.697731,-0.141610,0.114989,4.138595,-0.001582,-0.371637,3.617872,0.401777,0.138283,3.558805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-53.805801,50.515759,0.000000,0.000000,0.0,32,1,0,1,-51.903152,49.095699,-0.847307,-0.050739,-0.528674,-0.043175,0.998712,-0.026654,0.529346,0.000241,-0.848406,1
33,1.620735,-1,0,1,1,0.652302,0.179557,4.696629,-0.143308,0.109502,4.127471,0.004411,-0.368309,3.596919,0.410908,0.139657,3.535247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-52.509476,49.644840,0.000000,0.000000,0.0,33,1,0,1,-50.840363,48.523476,-0.837167,-0.056800,-0.543990,-0.047764,0.998386,-0.030740,0.544858,0.000248,-0.838529,1
34,1.655218,-1,0,1,1,0.650724,0.178794,4.694300,-0.143797,0.107229,4.120788,0.006752,-0.366672,3.585796,0.413585,0.139954,3.523070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-51.978607,49.314999,0.000000,0.000000,0.0,34,1,0,1,-50.383957,48.324192,-0.832802,-0.059351,-0.550380,-0.049654,0.998237,-0.032513,0.551340,0.000251,-0.834281,1
35,1.724186,-1,0,1,1,0.649470,0.176323,4.689736,-0.144677,0.102860,4.109654,0.011524,-0.364173,3.566841,0.419439,0.140973,3.508778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-51.307053,48.750843,0.000000,0.000000,0.0,35,1,0,1,-50.442368,48.024456,-0.824978,-0.063783,-0.561554,-0.052872,0.997964,-0.035678,0.562686,0.000257,-0.826671,1
36,1.758669,-1,0,1,1,0.649687,0.175320,4.689411,-0.145159,0.101290,4.107104,0.013554,-0.363599,3.561162,0.421183,0.141209,3.501592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.984680,48.551777,0.000000,0.000000,0.0,36,1,0,1,-50.016296,47.953804,-0.821794,-0.065553,-0.566001,-0.054134,0.997849,-0.036970,0.567207,0.000259,-0.823575,1
37,1.827637,-1,0,1,1,0.649472,0.173361,4.689148,-0.145879,0.098679,4.102855,0.017381,-0.361817,3.551256,0.426489,0.142171,3.499218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.984680,48.191872,0.000000,0.000000,0.0,37,1,0,1,-50.622467,47.728470,-0.816305,-0.068423,-0.573555,-0.056137,0.997656,-0.039122,0.574887,0.000262,-0.818233,1
38,1.862121,-1,0,1,1,0.649849,0.172942,4.690722,-0.146285,0.098008,4.103161,0.018869,-0.361347,3.549374,0.427586,0.142137,3.495106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.781693,48.064121,0.000000,0.000000,0.0,38,1,0,1,-50.171997,47.680389,-0.814120,-0.069549,-0.576517,-0.056912,0.997579,-0.039978,0.577901,0.000263,-0.816107,1
39,1.931088,-1,0,1,1,0.648743,0.174917,4.694249,-0.146858,0.097664,4.103670,0.021578,-0.359488,3.546079,0.431307,0.141918,3.487901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.181335,47.771999,0.000000,0.000000,0.0,39,1,0,1,-49.408295,47.395866,-0.810202,-0.071940,-0.581719,-0.058593,0.997409,-0.041741,0.583214,0.000266,-0.812318,1
40,1.965572,-1,0,1,1,0.647268,0.176538,4.696329,-0.147064,0.097711,4.103881,0.022636,-0.358668,3.544717,0.433189,0.141814,3.484856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-49.908051,47.639053,0.000000,0.000000,0.0,40,1,0,1,-49.087189,47.239716,-0.808460,-0.073107,-0.583993,-0.059419,0.997324,-0.042592,0.585544,0.000267,-0.810641,1
41,2.000055,-1,0,1,1,0.644235,0.179781,4.699183,-0.147250,0.098006,4.104068,0.023812,-0.357862,3.543597,0.435129,0.141726,3.482215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-49.629028,47.498890,0.000000,0.000000,0.0,41,1,0,1,-48.790848,47.077854,-0.806600,-0.074565,-0.586376,-0.060470,0.997216,-0.043628,0.587997,0.000268,-0.808863,1
42,2.069023,-1,0,1,1,0.636746,0.188147,4.705757,-0.147539,0.097927,4.104379,0.026211,-0.356325,3.541496,0.438885,0.141601,3.478149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-49.064819,47.150471,0.000000,0.000000,0.0,42,1,0,1,-48.338348,46.701855,-0.801914,-0.079340,-0.592148,-0.063986,0.996848,-0.046911,0.594003,0.000271,-0.804463,1
43,2.103507,-1,0,1,1,0.633831,0.191449,4.708691,-0.147639,0.097458,4.104508,0.027114,-0.355717,3.540441,0.440882,0.141747,3.478671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-48.913849,46.991001,0.000000,0.000000,0.0,43,1,0,1,-48.460403,46.511986,-0.799681,-0.081780,-0.594830,-0.065781,0.996650,-0.048590,0.596811,0.000272,-0.802382,1
44,2.172474,-1,0,1,1,0.629201,0.196833,4.713809,-0.147796,0.095033,4.104723,0.028378,-0.354515,3.537839,0.444558,0.142157,3.482562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-48.913849,46.591373,0.000000,0.000000,0.0,44,1,0,1,-49.150146,46.076817,-0.794863,-0.087853,-0.600395,-0.070268,0.996133,-0.052731,0.602706,0.000275,-0.797963,1
45,2.206958,-1,0,1,1,0.627647,0.198685,4.715921,-0.147855,0.093853,4.104812,0.028666,-0.354049,3.536572,0.445769,0.142278,3.484240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-49.051270,46.415009,0.000000,0.000000,0.0,45,1,0,1,-49.464020,45.885254,-0.792714,-0.090665,-0.602813,-0.072337,0.995881,-0.054660,0.605286,0.000276,-0.796008,1
46,2.275925,-1,0,1,1,0.625634,0.201103,4.719307,-0.147950,0.091159,4.104960,0.028718,-0.353249,3.533909,0.447534,0.142393,3.488368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-49.562439,46.012115,0.000000,0.000000,0.0,46,1,0,1,-50.220612,45.493347,-0.788576,-0.096492,-0.607320,-0.076618,0.995334,-0.058655,0.610146,0.000278,-0.792289,1
47,2.310409,-1,0,1,1,0.625123,0.201835,4.720613,-0.147988,0.090051,4.105022,0.028628,-0.353006,3.532710,0.448123,0.142378,3.490928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-49.834290,45.840385,0.000000,0.000000,0.0,47,1,0,1,-50.650879,45.324551,-0.786823,-0.099014,-0.609184,-0.078463,0.995086,-0.060394,0.612170,0.000279,-0.790726,1
48,2.379376,-1,0,1,1,0.625950,0.202803,4.725519,-0.148352,0.088174,4.109021,0.028242,-0.353655,3.534823,0.447047,0.141678,3.491120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.070068,45.550907,0.000000,0.000000,0.0,48,1,0,1,-50.373672,45.178177,-0.784030,-0.103695,-0.612000,-0.081914,0.994609,-0.063583,0.615294,0.000280,-0.788297,1
49,2.413860,-1,0,1,1,0.627110,0.202796,4.727047,-0.148477,0.087465,4.110681,0.027912,-0.353914,3.535653,0.446607,0.141450,3.491846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.070068,45.550907,0.000000,0.000000,0.0,49,1,0,1,-50.358337,45.108879,-0.783028,-0.105587,-0.612958,-0.083317,0.994410,-0.064862,0.616381,0.000281,-0.787448,1
50,2.482827,-1,0,1,1,0.637376,0.199133,4.724180,-0.148671,0.086323,4.113445,0.026228,-0.354416,3.536833,0.444971,0.141356,3.496437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.440186,45.321049,0.000000,0.000000,0.0,50,1,0,1,-50.916733,45.025085,-0.783503,-0.107636,-0.611995,-0.084999,0.994190,-0.066035,0.615547,0.000281,-0.788100,1
51,2.517311,-1,0,1,1,0.644105,0.196548,4.720930,-0.148702,0.086011,4.114592,0.025155,-0.354669,3.537297,0.443841,0.141390,3.499221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.656403,45.321049,0.000000,0.000000,0.0,51,1,0,1,-51.305908,45.014809,-0.784458,-0.108023,-0.610702,-0.085411,0.994148,-0.066136,0.614273,0.000280,-0.789094,1
52,2.551795,-1,0,1,1,0.653106,0.192548,4.715597,-0.148693,0.086119,4.115605,0.023620,-0.355193,3.537843,0.441851,0.141356,3.501107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.897186,45.321049,0.000000,0.000000,0.0,52,1,0,1,-51.620438,45.074070,-0.786331,-0.107655,-0.608353,-0.085319,0.994188,-0.065653,0.611886,0.000279,-0.790946,1
53,2.620762,-1,0,1,1,0.671505,0.183197,4.702185,-0.148553,0.087730,4.117294,0.019274,-0.356933,3.539371,0.435563,0.141280,3.504027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-51.492920,45.321049,0.000000,0.000000,0.0,53,1,0,1,-52.259964,45.428104,-0.793520,-0.103794,-0.599627,-0.082976,0.994599,-0.062355,0.602860,0.000275,-0.797847,1
54,2.655246,-1,0,1,1,0.678238,0.179558,4.696096,-0.148483,0.088497,4.117995,0.017175,-0.358099,3.540221,0.431969,0.141198,3.504347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-51.726196,45.321049,0.000000,0.000000,0.0,54,1,0,1,-52.426895,45.670845,-0.797193,-0.101604,-0.595113,-0.081583,0.994825,-0.060561,0.598187,0.000273,-0.801357,1
55,2.724213,-1,0,1,1,0.690464,0.174041,4.687154,-0.148448,0.090352,4.123059,0.010719,-0.361851,3.546258,0.419597,0.141023,3.503661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-51.726196,45.831913,0.000000,0.000000,0.0,55,1,0,1,-52.135872,46.489700,-0.806122,-0.096060,-0.583901,-0.077954,0.995376,-0.056133,0.586592,0.000267,-0.809882,1
56,2.758697,-1,0,1,1,0.695528,0.172160,4.683605,-0.148456,0.091199,4.126194,0.007305,-0.363517,3.549905,0.413878,0.141122,3.504633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-51.726196,46.084084,0.000000,0.000000,0.0,56,1,0,1,-52.058868,46.841553,-0.810299,-0.093496,-0.578510,-0.076248,0.995620,-0.054110,0.581035,0.000265,-0.813879,1
57,2.827665,-1,0,1,1,0.710461,0.164770,4.674704,-0.148404,0.093099,4.135313,-0.003373,-0.366728,3.559853,0.396437,0.141709,3.507504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-51.726196,46.817245,0.000000,0.000000,0.0,57,1,0,1,-51.777283,47.761246,-0.820684,-0.086823,-0.564747,-0.071671,0.996224,-0.049005,0.566869,0.000258,-0.823808,1
58,2.862148,-1,0,1,1,0.716983,0.160489,4.668257,-0.147583,0.093717,4.137028,-0.009464,-0.366697,3.561170,0.389589,0.143283,3.513107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-51.956360,47.120293,0.000000,0.000000,0.0,58,1,0,1,-52.647736,48.030609,-0.825526,-0.083489,-0.558154,-0.069307,0.996509,-0.046551,0.560092,0.000255,-0.828431,1
59,2.931116,-1,0,1,1,0.730071,0.151560,4.656577,-0.143208,0.095582,4.139885,-0.025938,-0.364483,3.561872,0.368760,0.148920,3.512385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-52.430222,47.870724,0.000000,0.000000,0.0,59,1,0,1,-53.040352,48.836952,-0.835768,-0.075238,-0.543903,-0.063354,0.997165,-0.040588,0.545415,0.000536,-0.838166,1
60,2.965599,1,1,1,1,0.737239,0.146959,4.652001,-0.140921,0.096472,4.143138,-0.033857,-0.363819,3.564124,0.358239,0.151671,3.513496,0.460036,0.331578,3.795937,0.364277,0.241783,3.175351,-52.604233,48.221958,-15.077499,0.091690,0.0,60,1,1,1,-53.126968,49.277027,-0.840451,-0.071207,-0.537188,-0.060535,0.997461,-0.037509,0.538495,0.000994,-0.842628,1
61,3.000083,1,1,1,1,0.746480,0.142006,4.648499,-0.138091,0.097418,4.149117,-0.042466,-0.363740,3.569267,0.342652,0.153360,3.509188,0.437975,0.335407,3.791925,0.344846,0.243654,3.171073,-52.464859,48.662525,-15.450104,-0.082596,0.0,61,1,1,1,-52.046188,49.985893,-0.845338,-0.066891,-0.530028,-0.057303,0.997760,-0.034529,0.531150,0.001183,-0.847277,1
62,3.069051,1,1,1,1,0.768892,0.132273,4.643120,-0.129113,0.099185,4.164922,-0.059741,-0.364253,3.583667,0.301784,0.155004,3.492864,0.381038,0.342426,3.776124,0.295684,0.245533,3.154864,-50.478638,50.081924,-17.303329,-1.476349,0.0,62,1,1,1,-47.921265,51.909500,-0.856632,-0.056898,-0.512781,-0.049496,0.998379,-0.028094,0.513548,0.001314,-0.858060,1
63,3.103534,1,1,1,1,0.778706,0.128303,4.642191,-0.124355,0.099925,4.173547,-0.067534,-0.364773,3.591815,0.283986,0.155737,3.487148,0.356583,0.344925,3.770748,0.274973,0.246431,3.149211,-49.335678,50.727070,-18.181259,-2.338013,0.0,63,1,1,1,-45.902313,52.665020,-0.861741,-0.052319,-0.504644,-0.045921,0.998629,-0.025116,0.505266,0.001530,-0.862962,1
64,3.172502,1,1,1,1,0.799322,0.119313,4.640735,-0.110344,0.101485,4.187915,-0.084797,-0.365188,3.605489,0.242028,0.155512,3.468409,0.298862,0.346624,3.753251,0.227612,0.246706,3.130665,-45.523911,52.226173,-20.360153,-5.154907,0.0,64,1,1,1,-40.616013,54.156368,-0.871989,-0.042201,-0.487703,-0.037600,0.999108,-0.019225,0.488080,0.001573,-0.872798,1
